Data,Winners,Universo,Losers
2020-09-03,11.813471554722762,6.060141473022739,5.287325966414798
2020-09-04,11.928894912493416,6.09817189083069,5.3169676940841075
2020-09-07,11.928894912493416,6.09817189083069,5.3169676940841075
2020-09-08,11.795285242040535,6.092896757375347,5.316166682505717
2020-09-09,11.913682967698968,6.135988159666124,5.356344560761549
2020-09-10,11.488080700509457,6.006573399346478,5.2516030340222315
2020-09-11,11.345855576954042,5.92731794760807,5.1788037524052175
2020-09-14,11.755981093535963,6.090789375195142,5.313219040852945
2020-09-15,11.75417663165391,6.088614992036961,5.309438142858604
2020-09-16,11.683746634203445,6.076971821175201,5.302162803956202
2020-09-17,11.6558035213344,6.075276543620164,5.299151418068795
2020-09-18,11.41827799843618,5.9507440762717305,5.190897693722515
2020-09-21,11.283966089642734,5.85482795511777,5.1069687032114555
2020-09-22,11.448066752651448,5.892398064734726,5.13633748248896
2020-09-23,11.176893628933287,5.788642502825333,5.048170584793118
2020-09-24,11.383149553781593,5.863564114942393,5.11626306679579
2020-09-25,11.333117273512547,5.848007351473224,5.1038608484294485
2020-09-28,10.996485395812163,5.698144185886355,4.972467567628742
2020-09-29,10.914726867262434,5.624965778336608,4.90882166754303
2020-09-30,11.106986063235338,5.700727766027692,4.969701320548104
2020-10-02,10.933329392487252,5.611284514937136,4.891322647992881
2020-10-05,11.087986760668192,5.697759581292311,4.967512871573708
2020-10-06,11.060188492793829,5.699107608678094,4.969680940059582
2020-10-07,10.98902470485378,5.676455831579617,4.947789911185898
2020-10-08,11.216693487947525,5.783523325755111,5.040499437271147
2020-10-09,11.191407653871579,5.7780728612539525,5.033404607631214
2020-10-12,11.191407653871579,5.7780728612539525,5.033404607631214
2020-10-13,11.289533127096094,5.813361022266138,5.061489250271124
2020-10-14,11.527870871933116,5.878681921782886,5.115572546872165
2020-10-15,11.473300053189533,5.889444970627418,5.126427965761883
2020-10-16,11.437651595502121,5.868531080122223,5.103734927884459
2020-10-19,11.530881315038682,5.884133338726653,5.112339300337832
2020-10-20,11.644993754332777,5.981527530493139,5.201953014607617
2020-10-21,11.89391352279629,5.982945877084351,5.197666443397289
2020-10-22,11.913722978153068,6.013828344171995,5.230072535374139
2020-10-23,11.872631787909569,5.987467443956478,5.20540807687906
2020-10-26,11.783213221601024,5.955165705302022,5.180806615184118
2020-10-27,11.726884066224299,5.8886029506188535,5.1210899797984
2020-10-28,11.10641898906333,5.613382175470601,4.886156061197532
2020-10-29,11.22816094874618,5.66866032378285,4.9297651196611065
2020-10-30,10.964287101146878,5.512274810535358,4.796749204182388
2020-11-03,10.964287101146878,5.512274810535358,4.796749204182388
2020-11-04,11.525664775502785,5.6581080501789405,4.914381962035196
2020-11-05,11.801437335048595,5.840331795457917,5.07584315565496
2020-11-06,11.945207461903063,5.9000473108965075,5.117377014937953
2020-11-09,11.941941225454674,6.018457647648805,5.22983894901954
2020-11-10,12.002106294887856,6.02740837994377,5.240993934006638
2020-11-11,11.940202967996006,5.963632480928409,5.188225106128464
2020-11-12,11.690031142863063,5.842033579294653,5.0818317878243615
2020-11-13,12.010863460858333,5.998386119788274,5.217534751588345
2020-11-16,12.17639853331647,6.075155445125544,5.288111537728908
2020-11-17,12.270109968783016,6.120378075629978,5.3250989711917525
2020-11-18,12.179146126290808,6.0791854914121775,5.2913491583544205
2020-11-19,12.449437119366408,6.110314611950543,5.300249231705895
2020-11-20,12.481170844040832,6.0802200884860085,5.271649192523433
2020-11-23,12.70419701081683,6.134362741372764,5.310744783500531
2020-11-24,12.85752198523663,6.2172168756439605,5.383910901532995
2020-11-25,13.05170624279278,6.279434047944542,5.427259111182142
2020-11-26,13.105829646646555,6.322807400780577,5.464631840413556
2020-11-27,13.168483576489377,6.333049244446182,5.469109488159176
2020-11-30,12.863759197450277,6.231387403339247,5.38476895823709
2020-12-02,13.121465970980367,6.264420350619202,5.409728960687546
2020-12-03,13.050199092279477,6.312453290748592,5.45626900949456
2020-12-04,13.107776992281218,6.345836107975062,5.486881895613414
2020-12-07,13.093242840580842,6.342199296430825,5.483230216763629
2020-12-08,13.12979446854168,6.370597562583837,5.5029635363212455
2020-12-09,13.031945461055052,6.312185303181942,5.449779177653388
2020-12-10,13.133589358873959,6.3688117130262265,5.505948536851518
2020-12-11,13.239945545869974,6.403253683016977,5.534916060772875
2020-12-14,13.247889263864902,6.388592223083472,5.519218574728685
2020-12-15,13.292021342225597,6.467229500407121,5.593478831064789
2020-12-16,13.430357849790406,6.532006918322691,5.652472764263546
2020-12-17,13.359333830158784,6.529246919969261,5.654048390089061
2020-12-18,13.258765047800383,6.517188214279042,5.639864981408354
2020-12-21,13.018995562196743,6.391932794025941,5.5325765184429665
2020-12-22,13.055688526210414,6.39153493348697,5.534872593907886
2020-12-23,13.094096143264006,6.468101915248084,5.601408717153614
2020-12-24,13.094096143264006,6.468101915248084,5.601408717153614
2020-12-25,13.094096143264006,6.468101915248084,5.601408717153614
2020-12-28,13.319952103797574,6.5481993490429415,5.670543079558543
2020-12-29,13.354164838677699,6.574072058822442,5.69415574486836
2020-12-30,13.347471281268989,6.575112079901383,5.69321942616415
2020-12-31,13.347471281268989,6.575112079901383,5.69321942616415
2021-01-04,13.347471281268989,6.575112079901383,5.69321942616415
2021-01-05,13.266036910769067,6.562018339234035,5.68251976287225
2021-01-06,13.228100276359905,6.473529361985672,5.596079336860475
2021-01-07,13.81019987068307,6.522788696545609,5.630168760743368
2021-01-08,14.081298796526813,6.704495268857474,5.795605305011367
2021-01-11,14.009728439498124,6.602150259492087,5.694464004628634
2021-01-12,14.13007092648666,6.713361143452035,5.792820909995995
2021-01-13,14.02056458590585,6.6810863792936015,5.76172146719377
2021-01-14,14.201201986139782,6.811367088226527,5.86964496689287
2021-01-15,14.232388527590894,6.7071985961745595,5.770179361628584
2021-01-18,14.517408675146935,6.72993110767529,5.775027877150938
2021-01-19,14.553480950970108,6.682030413699774,5.732241557040052
2021-01-20,14.688830119887776,6.65474952881708,5.695650492748416
2021-01-21,14.68786681169678,6.5722281551262425,5.617840383191274
2021-01-22,14.507387131106071,6.507301343439816,5.562228810905332
2021-01-25,14.507387131106071,6.507301343439816,5.562228810905332
2021-01-26,14.467004096385809,6.4229813460271625,5.497519977491247
2021-01-27,13.86536370327623,6.394790069968548,5.4963820445753955
2021-01-28,14.058918736936398,6.581548015805318,5.659345180449616
2021-01-29,13.885958973399445,6.410564561933725,5.505125651556505
2021-02-02,14.073383237507468,6.496164693612974,5.578117823532047
2021-02-03,14.262202487578582,6.5786581508059365,5.650053816803902
2021-02-04,14.259194892462036,6.551203924388319,5.624148674747029
2021-02-05,14.289106528579428,6.572406655963328,5.644107161724287
2021-02-08,14.063035193005035,6.585876568618078,5.663855398631098
2021-02-09,14.250467832739782,6.577061990118191,5.645156453287123
2021-02-10,13.931863903864997,6.470119754728347,5.560772196251635
2021-02-11,13.909687729864686,6.5292897888231325,5.620070050391988
2021-02-12,13.829848322427566,6.5399242493457015,5.629999130116128
2021-02-15,13.829848322427566,6.5399242493457015,5.629999130116128
2021-02-16,13.829848322427566,6.5399242493457015,5.629999130116128
2021-02-17,13.780409214650843,6.568335411560894,5.648475037722097
2021-02-18,13.45782733052991,6.481958194056769,5.583555126647634
2021-02-19,13.546572007498531,6.490722884252421,5.587073225690823
2021-02-22,13.079878576539137,6.249661261929317,5.380329155781111
2021-02-23,13.115047606374526,6.351784605380853,5.467756821935797
2021-02-24,13.27582018470427,6.396726305660654,5.501007196627105
2021-02-25,12.884399675009934,6.201277192223912,5.336248858759259
2021-02-26,12.787944582965794,6.077415786797723,5.222130603352537
2021-03-02,12.941572062863429,6.093302836919572,5.230340449734989
2021-03-03,12.891967599024483,6.065431876732307,5.2096098515940845
2021-03-04,12.802089970826142,6.138979338627387,5.285273913878709
2021-03-05,12.94332146141222,6.234939603350225,5.376862954470943
2021-03-08,12.079328220831512,5.937047501481124,5.132311985676141
2021-03-09,12.16599006201281,5.945010398702769,5.134898073705524
2021-03-10,12.35673381710562,6.045055881981442,5.225312798443266
2021-03-11,12.570062466491152,6.202431116256236,5.366127594286955
2021-03-12,12.473563321668038,6.201380823862671,5.366187888020195
2021-03-15,12.450144279534461,6.273848338884412,5.432558678126497
2021-03-16,12.414344738796826,6.231332186968282,5.387326895214742
2021-03-17,12.594748806525732,6.38668454903575,5.527088000885637
2021-03-18,12.511947320939324,6.249495433375315,5.406616810350941
2021-03-19,12.57802159447798,6.350675322894729,5.506374446958414
2021-03-22,12.55938072656634,6.308002755327043,5.465986782267156
2021-03-23,12.5063352884844,6.256238259583679,5.418204206295191
2021-03-24,12.162419398985069,6.1450519570625985,5.3293474079295695
2021-03-25,12.377791919952848,6.246465950410541,5.419977462781676
2021-03-26,12.469308758999437,6.256529446546859,5.425357687564939
2021-03-29,12.402673786300163,6.266055290024476,5.435547555561937
2021-03-30,12.673315169649932,6.389853686645152,5.542769625328702
2021-03-31,12.687705032073268,6.3751949357493425,5.524262508769259
2021-04-02,12.687705032073268,6.3751949357493425,5.524262508769259
2021-04-05,12.750822537306398,6.475810136079218,5.616537688725488
2021-04-06,12.947313813130227,6.540621137042539,5.662056867736795
2021-04-07,13.120301361352356,6.539413118226737,5.655562982822476
2021-04-08,13.288708295635686,6.612937569788708,5.714069982812202
2021-04-09,13.371020877280827,6.602395718741085,5.699376668689446
2021-04-12,13.698775297445867,6.663840576770917,5.745236977162358
2021-04-13,13.590230988351612,6.675440433403101,5.7625838582924445
2021-04-14,13.83343244392584,6.702063516351106,5.7717424288424635
2021-04-15,14.009980049787547,6.733393017866417,5.79047007979091
2021-04-16,13.782026609729785,6.774952804562981,5.836582826047244
2021-04-19,13.878159312094805,6.780636905962894,5.832767941748199
2021-04-20,13.972746663948127,6.774410244769303,5.823455520955109
2021-04-21,13.972746663948127,6.774410244769303,5.823455520955109
2021-04-22,14.045406444072569,6.753687837737106,5.789857308710045
2021-04-23,14.052943779897348,6.8224105153254015,5.850918789044589
2021-04-26,13.98599025092976,6.830329502722269,5.859690651432685
2021-04-27,13.697982962443234,6.759746830119006,5.8043147489388485
2021-04-28,13.497910422277966,6.819571118252369,5.8652510454002735
2021-04-29,13.6034374807254,6.826268815072247,5.86204205265781
2021-04-30,13.45433403954538,6.779649701864936,5.820885008034661
2021-05-04,13.876037408032609,6.725589851965449,5.755291977785034
2021-05-05,14.071215877186065,6.819227167218534,5.8440347044963845
2021-05-06,14.09665745534181,6.815023029930716,5.83478984834474
2021-05-07,14.300909870341068,6.922206314697779,5.933632378504807
2021-05-10,14.167948450410616,6.89361805470111,5.911270449956054
2021-05-11,14.197689100076433,6.913945831464548,5.931646857498531
2021-05-12,13.874738091731214,6.73029155645269,5.765189243656464
2021-05-13,14.022050885738016,6.790488066917798,5.821098092125013
2021-05-14,14.315260867527261,6.879357485876619,5.890465777164041
2021-05-17,14.32050465757067,6.931939712549027,5.942232696385459
2021-05-18,14.465780429878054,6.950771182124224,5.93728032792071
2021-05-19,14.46600311857914,6.945815653043769,5.928790044096198
2021-05-20,14.515479003865952,6.973083547608896,5.954188889069616
2021-05-21,14.555843527483049,6.961549534678011,5.940586769282184
2021-05-24,14.4747390472415,7.035044778734104,6.011641241126175
2021-05-25,14.372890032678761,7.032279142815616,6.011149385735332
2021-05-26,14.576683023774127,7.092735515097647,6.0501492123144915
2021-05-27,14.704598951726943,7.147908260994179,6.0976998499579835
2021-05-28,14.91027808440856,7.171938693330149,6.114012581330049
2021-05-31,14.941236342536483,7.204425607943659,6.143969273288714
2021-06-02,14.83763846656122,7.2625190142423035,6.195962170716255
2021-06-03,14.83763846656122,7.2625190142423035,6.195962170716255
2021-06-04,14.94860130034869,7.311997104937266,6.234325797213252
2021-06-07,14.93529779655425,7.331818456573082,6.2560706163235915
2021-06-08,14.655048630593578,7.273917896244247,6.21877416725333
2021-06-09,14.744684963239761,7.266340671017699,6.201461276854024
2021-06-10,14.788595849574762,7.308701384321516,6.238444677093957
2021-06-11,14.845774787371518,7.256033792476954,6.179996723817227
2021-06-14,14.660206157521278,7.295591923495554,6.247671342197981
2021-06-15,14.558782648002508,7.271856169013507,6.242414595972856
2021-06-16,14.712117063600132,7.236265205269,6.198336599072306
2021-06-17,14.65438920451721,7.175738562791592,6.1528684793650665
2021-06-18,14.83766513618757,7.195890321771461,6.159693499439811
2021-06-21,14.89190769409139,7.273107450991626,6.22604623204595
2021-06-22,14.876424658153214,7.241639248190158,6.19930172823777
2021-06-23,14.773944704950495,7.214487002456498,6.171973124154071
2021-06-24,14.75149778862737,7.259538110544086,6.215953506029106
2021-06-25,14.453047862229159,7.132948747891006,6.112974400061993
2021-06-28,14.796908862316483,7.173916607531599,6.1336371635417155
2021-06-29,14.627641512185363,7.124499844370073,6.097485484761707
2021-06-30,14.639643961689298,7.0993233585022555,6.064015372202089
2021-07-02,14.594265499357075,7.2005872120565115,6.158565105781811
2021-07-05,14.686420609819697,7.190755488218788,6.140523052836989
2021-07-06,14.398810350070796,7.077526753036348,6.054177342698257
2021-07-07,14.567516324861344,7.16615327949857,6.134759712064951
2021-07-08,14.477736059663048,7.065091607646769,6.0430570170730675
2021-07-09,14.477736059663048,7.065091607646769,6.0430570170730675
2021-07-12,14.474778673215194,7.172313997285017,6.148395650724667
2021-07-13,14.411113225783787,7.192688919831283,6.171912663764262
2021-07-14,14.343464945658859,7.206607201067666,6.1904959113682905
2021-07-15,14.019102988503725,7.145496788988969,6.149076631346133
2021-07-16,13.991857797517891,7.093291348239832,6.095765497163757
2021-07-19,13.995793149208351,7.008487439117431,6.008343441039011
2021-07-20,14.119281134533896,7.057781120670288,6.050764795285773
2021-07-21,14.090319176774782,7.0644495727854055,6.057868144848592
2021-07-22,14.013506794936166,7.098762562791854,6.093700661722685
2021-07-23,13.896126838734748,7.023694487735291,6.035020005302065
2021-07-26,14.06957053282077,7.052407889270369,6.046121462106962
2021-07-27,13.87939760969206,6.953315538617352,5.959533151577839
2021-07-28,13.865397317706691,7.007756460862309,6.014217526444268
2021-07-29,13.905291618653715,6.99953189207328,6.000893824570358
2021-07-30,13.4729476453644,6.820959317296107,5.854891296577753
2021-08-03,13.444754592533872,6.823861351007313,5.863390736467648
2021-08-04,13.43320183447197,6.754072006394276,5.803591526443443
2021-08-05,13.352270750545062,6.690055010374083,5.749171065184926
2021-08-06,13.412127531181945,6.740482118192313,5.796717544355624
2021-08-09,13.54951620973844,6.781068964029821,5.823332248445421
2021-08-10,13.41568146205826,6.723365798782804,5.77439996547159
2021-08-11,13.422294589606189,6.706671992182128,5.760228373730354
2021-08-12,13.276121641434061,6.596888600392121,5.6684335850387555
2021-08-13,13.0275910182425,6.573201808986898,5.661316551062618
2021-08-16,12.515618285109099,6.385359024499046,5.514214687107572
2021-08-17,12.306421282012312,6.305037957580869,5.449005336952278
2021-08-18,12.428442587943717,6.297403420009951,5.4284585891811235
2021-08-19,12.516006396846274,6.404471924026675,5.529000247618217
2021-08-20,12.67342551409844,6.494841625660291,5.602801836041204
2021-08-23,12.600733228535082,6.4617411591619405,5.574998356283894
2021-08-24,12.844874895299137,6.627440682226416,5.71783110034602
2021-08-25,13.009704996821332,6.679944937947045,5.756770041319224
2021-08-26,12.798874783151156,6.544448232526406,5.638167557872514
2021-08-27,12.970157467698437,6.648781414996185,5.7262172590351925
2021-08-30,12.94221046245963,6.603510216702833,5.686100467161203
2021-08-31,12.755441143297398,6.532452431974057,5.6278573446276265
2021-09-02,12.233447747693223,6.374390129204977,5.505832018323771
2021-09-03,12.241666249046158,6.373221644322622,5.509948014093938
2021-09-06,12.51480476230908,6.449945448579513,5.569574326705427
2021-09-07,12.51480476230908,6.449945448579513,5.569574326705427
2021-09-08,11.753197757296588,6.182364619759849,5.348426327835359
2021-09-09,12.083999290202044,6.330488880738308,5.470784724592467
2021-09-10,12.202739336490358,6.297554547662742,5.430577294718326
2021-09-13,12.638695258050186,6.463918769042112,5.561018636684728
2021-09-14,12.568064577102467,6.465350851106129,5.569904069327002
2021-09-15,12.529334507965318,6.439757588208185,5.537867488421333
2021-09-16,12.449388833570973,6.37551932061208,5.489661971118564
2021-09-17,12.300252234377117,6.269943699265623,5.399012037334252
2021-09-20,11.900470408542501,6.106039820362907,5.268289213489093
2021-09-21,11.999523937904158,6.214417449891252,5.3635505892902575
2021-09-22,12.3130112554144,6.324036536729161,5.450513342296617
2021-09-23,12.410575425786806,6.41481617466393,5.525468487183073
2021-09-24,12.41699753037183,6.380337473242818,5.496298462804987
2021-09-27,12.399881710217535,6.368118900196321,5.486283687693519
2021-09-28,11.900068272443024,6.157577388402259,5.317828722137866
2021-09-29,11.946912750985685,6.1984914724181985,5.353993970986906
2021-09-30,11.781619515205026,6.188029369726196,5.353496304455247
2021-10-04,11.4916078047511,5.999105403118616,5.195541722274297
2021-10-05,11.442929605993777,5.964892184758512,5.172461273786437
2021-10-06,11.318670868199348,5.953961652663655,5.164747035003062
2021-10-07,11.194272831232269,5.941210861077959,5.158857670446386
2021-10-08,11.4175787009345,6.090883216850378,5.28478437690486
2021-10-11,11.488611674078061,6.047568077223606,5.245212502737845
2021-10-12,11.488611674078061,6.047568077223606,5.245212502737845
2021-10-13,11.780183398473485,6.165796063860442,5.342997759809044
2021-10-14,11.764027484232633,6.1462763269167064,5.332190781181802
2021-10-15,11.79940531229031,6.218496730313434,5.400276018955223
2021-10-18,11.642419977990276,6.210571951157155,5.401524857323563
2021-10-19,11.295601796095665,5.983032741296189,5.20528481520418
2021-10-20,11.209684577525563,5.96034215733107,5.191556292097292
2021-10-21,11.00139075503345,5.748376370067842,5.008362876986081
2021-10-22,11.092633507586708,5.636350759373405,4.90746281011382
2021-10-25,11.344581868887259,5.776227254158736,5.021462673619339
2021-10-26,11.02911895499466,5.601830780014559,4.878643198438259
2021-10-27,11.062909823447846,5.625070989117535,4.900938857190057
2021-10-28,10.958220834448802,5.545042602507855,4.833468250381037
2021-10-29,10.866697295644919,5.436475958028627,4.7425696385752625
2021-11-02,10.866697295644919,5.436475958028627,4.7425696385752625
2021-11-03,11.190344960377603,5.54644735821139,4.8323025302110905
2021-11-04,11.069413192832673,5.430920459372173,4.731339327253645
2021-11-05,11.22010898210796,5.547725995076317,4.836550249385142
2021-11-08,11.158475747174334,5.525097143248179,4.811895411872015
2021-11-09,11.323234574888328,5.5956068220512325,4.874731740946636
2021-11-10,11.351694555349749,5.612068833844055,4.889447206166616
2021-11-11,11.838291969922825,5.738574592288688,4.980888124693798
2021-11-12,11.653648394924826,5.632792177194813,4.8871150791406155
2021-11-15,11.653648394924826,5.632792177194813,4.8871150791406155
2021-11-16,11.412000708102575,5.479632193871677,4.7485145878896695
2021-11-17,11.143701117575322,5.378733042665984,4.663491655492437
2021-11-18,11.095010714690387,5.372869724231005,4.6665311367233056
2021-11-19,11.197905505744558,5.420009713993222,4.705628546387166
2021-11-22,10.896256710563588,5.315132858788723,4.617471392739444
2021-11-23,10.772459383987634,5.351607685284018,4.653832852351703
2021-11-24,10.842372782417904,5.373098491138946,4.672584150181533
2021-11-25,11.032719768845578,5.4689865614130335,4.754667967852629
2021-11-26,10.56116263725998,5.259284136321578,4.57753365325605
2021-11-29,10.507762927681368,5.284652945559579,4.59887922181468
2021-11-30,10.181367212837843,5.196428577760647,4.532293695344624
2021-12-02,10.447922134185255,5.348035760044406,4.66628640065719
2021-12-03,10.688376328872362,5.458808964650154,4.767781686670001
2021-12-06,10.873752531484659,5.541464105356236,4.840412308938728
2021-12-07,10.929719183852713,5.574927198605138,4.868100376324174
2021-12-08,11.234653096140395,5.667578886049134,4.942719711727936
2021-12-09,11.030981981905187,5.560036296390693,4.849367325944516
2021-12-10,11.216859550006747,5.676018762695694,4.953500260455488
2021-12-13,11.119523903700896,5.621073560939215,4.904641536436532
2021-12-14,11.067241707022022,5.5293231306230375,4.8161943324970125
2021-12-15,11.266245605517614,5.59717732604286,4.8768138768566125
2021-12-16,11.111838532375309,5.581662796718383,4.868690498481432
2021-12-17,11.027474446442763,5.573697903110055,4.862002189929262
2021-12-20,10.823317366378701,5.44222491725811,4.745802763136997
2021-12-21,10.93899941235452,5.469912067299611,4.762999578247866
2021-12-22,10.930835698898905,5.456337100845503,4.750650224034254
2021-12-23,10.947353095286502,5.422977508732645,4.716131828929163
2021-12-24,10.947353095286502,5.422977508732645,4.716131828929163
2021-12-27,10.919608636405458,5.461239816722948,4.752349706044071
2021-12-28,10.846962557424801,5.4651397840978175,4.7563017279589275
2021-12-29,10.750656966236019,5.399029847482853,4.695610004584465
2021-12-30,10.889811232055889,5.4807012253405665,4.768887652925279
2021-12-31,10.889811232055889,5.4807012253405665,4.768887652925279
2022-01-04,10.971654694803952,5.40623724050314,4.698429287209738
2022-01-05,10.788967442172474,5.2060033211185965,4.516401220422331
2022-01-06,10.77869317641759,5.191069361610429,4.503905510160715
2022-01-07,10.63795346098072,5.201889131496038,4.516031552024784
2022-01-10,10.586960044526332,5.149282844007115,4.465669580931416
2022-01-11,10.594858556825008,5.241041884229336,4.552065742879189
2022-01-12,10.780738755205826,5.362441558927614,4.660249488702783
2022-01-13,10.852009041086644,5.33765341666834,4.631338505890312
2022-01-14,10.934507399518026,5.379392851550754,4.665497116637411
2022-01-17,10.844008053183439,5.347311152344545,4.638046479643319
2022-01-18,11.013572912287188,5.318467140421838,4.6071143839484066
2022-01-19,11.149654970948266,5.429454817958702,4.706999903995899
2022-01-20,11.087959790567764,5.5590602453513895,4.82969139411581
2022-01-21,10.980420957705018,5.560132682322838,4.832814920255017
2022-01-24,10.927012941177946,5.48884740542156,4.764802847491389
2022-01-25,10.915134452729944,5.619777325966802,4.886352929539252
2022-01-26,10.858409642354179,5.680778771272938,4.946108810796556
2022-01-27,11.188364933613418,5.7613146274278,5.01767169332087
2022-01-28,11.291993663265023,5.7444814263740955,4.9974193701907375
2022-01-31,11.379103277256586,5.833731672133241,5.078500154013703
2022-02-02,11.319780409982664,5.744885949863558,4.997674325630301
2022-02-03,11.321946043274037,5.729383572584853,4.986223713593971
2022-02-04,11.409058543913547,5.690890455657675,4.9448610731872975
2022-02-07,11.54050704384309,5.671733839433328,4.921173160918157
2022-02-08,11.51088627178836,5.688016845918983,4.93479208929073
2022-02-09,11.66569794619536,5.746900114255445,4.98131876020825
2022-02-10,11.802125357923293,5.7585917827343245,4.987407142830268
2022-02-11,11.57542883276956,5.703467926613404,4.942741496450448
2022-02-14,11.700258343233894,5.7379037647009925,4.969759949127754
2022-02-15,11.760443355770859,5.86535856833846,5.08873184693811
2022-02-16,11.933656425149005,5.885364365762924,5.101445130984147
2022-02-17,11.888383261006915,5.818394120398337,5.041935986597575
2022-02-18,11.695126738008286,5.749521518470347,4.984637741029525
2022-02-21,11.47717685785705,5.620153582855369,4.869063513791273
2022-02-22,11.73154349165164,5.707839484540438,4.945839989173533
2022-02-23,11.692760863850026,5.63640992623339,4.8837233228804315
2022-02-24,11.824668790967888,5.618303966455241,4.855173699732244
2022-02-25,11.846492492563977,5.620801501376225,4.854086709020404
2022-02-28,11.846492492563977,5.620801501376225,4.854086709020404
2022-03-02,11.846492492563977,5.620801501376225,4.854086709020404
2022-03-03,11.785273471513714,5.623043098091599,4.855209131066342
2022-03-04,11.61712058346123,5.531092679281944,4.76869835630443
2022-03-07,11.352919191891441,5.308997257308433,4.564965594831613
2022-03-08,11.325139212040012,5.3668003043402095,4.6206438967585886
2022-03-09,11.701346037860665,5.580988193941596,4.817334276613602
2022-03-10,11.609229626535239,5.5130625629061685,4.753832031456631
2022-03-11,11.458638354782112,5.372070319076832,4.625579022721021
2022-03-14,11.418917795089065,5.312751366057322,4.576429735438861
2022-03-15,11.525624569391185,5.326299778859654,4.5863545064927145
2022-03-16,11.693956024973284,5.440878651906865,4.689580888333795
2022-03-17,11.83765121495388,5.549563995496405,4.787865291564594
2022-03-18,12.048321953894883,5.707429791998615,4.930454301191007
2022-03-21,12.191954276308199,5.7006502389855225,4.91225877486675
2022-03-22,12.428347949797235,5.81651740179321,5.015190560034922
2022-03-23,12.448877380662863,5.847104193126699,5.043679259344509
2022-03-24,12.583249257707095,5.968839569157211,5.1537195229207535
2022-03-25,12.676119565191815,6.025121803355808,5.208131288433828
2022-03-28,12.844326702715822,6.008765248501658,5.19006107368362
2022-03-29,12.977513257394914,6.104316954400136,5.2776922974698115
2022-03-30,12.960628433334875,6.070435179252361,5.246097049569833
2022-03-31,13.112873292854443,6.0450415472670125,5.218813940024443
2022-04-04,13.036358111701567,6.031634330423479,5.205861327319963
2022-04-05,12.99430777827509,5.91190964024115,5.09503056316824
2022-04-06,13.095266739878364,5.824753702572423,5.01289538728156
2022-04-07,13.026171249640214,5.822690810588086,5.014455581550477
2022-04-08,12.964180403301654,5.786725087509771,4.982560310205278
2022-04-11,12.867591376196803,5.717666393189581,4.921517492396864
2022-04-12,12.782171638410773,5.689535950247606,4.898997876625682
2022-04-13,12.820066361860357,5.720671130505161,4.925209742292651
2022-04-14,12.843906400147096,5.680599367752145,4.887230629897387
2022-04-15,12.843906400147096,5.680599367752145,4.887230629897387
2022-04-18,12.851478092956588,5.67349874535401,4.880602554304356
2022-04-19,12.88837236840522,5.685461808888555,4.895587862164085
2022-04-20,12.984320860709303,5.646789705882546,4.857321682072743
2022-04-21,12.984320860709303,5.646789705882546,4.857321682072743
2022-04-22,12.760736655907769,5.499789364294439,4.732247396088055
2022-04-25,12.90118833106746,5.527360485904006,4.755545520433317
2022-04-26,12.783701914809035,5.40760414302715,4.645796798136634
2022-04-27,12.895222868710256,5.441110296645463,4.670303165062747
2022-04-28,12.862579956924101,5.469630547425558,4.696415825606108
2022-04-29,12.708336409519736,5.348436352224788,4.585958465456073
2022-05-03,12.657471554998118,5.33410298086787,4.575070498732374
2022-05-04,12.867880350445304,5.453446682885703,4.679574121099148
2022-05-05,12.509958157821732,5.253331395858326,4.503632078896784
2022-05-06,12.292528124113023,5.1904968260120325,4.451634601052041
2022-05-09,12.111225994930303,5.073961449767297,4.353944415998244
2022-05-10,12.242556733424935,5.102098619391984,4.376063485997436
2022-05-11,12.199255570108969,5.080955153405631,4.35404577599342
2022-05-12,12.261793099373017,5.1603541559081805,4.430978945363804
2022-05-13,12.486514746131014,5.270004351137257,4.52688140552824
2022-05-16,12.531116973063778,5.327981803280066,4.57553847198928
2022-05-17,12.737322383759118,5.396655398346506,4.631411231717276
2022-05-18,12.475052223902354,5.272275678756225,4.525035200624439
2022-05-19,12.501532979272618,5.304860074439191,4.55272853372072
2022-05-20,12.646646114385149,5.351989657266073,4.5924841465741375
2022-05-23,12.64116529027608,5.414422128328385,4.647340638278419
2022-05-24,12.728112942738687,5.412781944421833,4.641708572525755
2022-05-25,12.684641610544128,5.417935884127521,4.6457602699978775
2022-05-26,12.877954402289257,5.503723757224922,4.71912218354143
2022-05-27,13.000292797199924,5.508311048537431,4.715555588875807
2022-05-30,13.098032646373424,5.4539997600210075,4.6620932251840985
2022-05-31,13.054043618203968,5.461060926471949,4.669028170729804
2022-06-02,13.200929411831087,5.534199122752072,4.731930970149234
2022-06-03,12.942888051658867,5.439858575005913,4.651803951753892
2022-06-06,12.84150377482952,5.351674552562225,4.575267636958573
2022-06-07,12.764861159340871,5.29053053303928,4.520572523431789
2022-06-08,12.758927801862974,5.2310152854118535,4.467617023863276
2022-06-09,12.595810153992923,5.1881377672240045,4.432988676707666
2022-06-10,12.36434611230815,5.074874569271184,4.333893538431131
2022-06-13,12.032691265398917,4.865616554632136,4.15384079330031
2022-06-14,11.882322694127188,4.8050843098919405,4.106294570575227
2022-06-15,12.129716715904685,4.897774148537124,4.186140885311779
2022-06-16,12.129716715904685,4.897774148537124,4.186140885311779
2022-06-17,11.985320344999623,4.802669620451416,4.107436448873021
2022-06-20,12.029946728969982,4.769851458727557,4.079976576264995
